"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"4322","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,21,5,162,5,5,0
"4323","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,29,10,157,1,1,0
"4324","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,4,2,165,1,1,0
"4325","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,9,7,160,14,4,1
"4326","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,2,2,165,14,6,0
"4327","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,25,7,160,10,7,3
"4328","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,24,8,159,12,8,4
"4329","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,7,2,165,14,9,5
"4330","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,2,2,165,40,11,0
"4331","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,7,5,162,43,11,1
"4332","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,2,1,166,50,12,1
"4333","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,31,9,158,10,7,3
"4334","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,18,5,162,17,13,4
"4335","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,3,3,164,33,22,11
"4336","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,3,3,164,66,16,5
"4337","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,3,2,165,53,18,3
"4338","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,4,3,164,195,47,7
"4339","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,8,2,165,34,22,12
"4340","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,21,6,161,52,35,17
"4341","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,21,5,162,90,56,34
"4342","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,0,0,167,155,36,7
"4343","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,7,4,163,238,42,15
"4344","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,5,5,162,396,70,23
"4345","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,35,10,157,56,33,23
"4346","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,19,5,162,118,69,49
"4347","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,34,6,161,211,117,94
"4348","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,7,6,161,239,54,14
"4349","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,463,87,34
"4350","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,3,2,165,845,127,73
"4351","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,4,1,166,103,60,43
"4352","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,33,9,158,205,115,90
"4353","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,16,3,164,288,152,136
"4354","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,5,4,163,410,79,27
"4355","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,3,2,165,753,122,60
"4356","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,6,3,164,1164,157,125
"4357","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,25,9,158,175,100,75
"4358","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,33,6,161,256,136,120
"4359","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,10,5,162,327,164,163
"4360","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,1,1,166,640,106,49
"4361","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,6,4,163,991,145,97
"4362","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,4,3,164,1283,166,152
"4363","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,8,2,165,201,112,89
"4364","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,20,8,159,307,159,148
"4365","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,14,6,161,334,167,167
"4366","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,1,1,166,820,132,70
"4367","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,4,3,164,1233,163,141
"4368","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,2,2,165,1336,167,167
"4369","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,15,4,163,285,150,135
"4370","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,17,3,164,330,166,164
"4371","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,12,5,162,334,167,167
"4372","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,4,3,164,1139,157,117
"4373","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,3,3,164,1330,167,163
"4374","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,3,3,164,1336,167,167
"4375","bt","glm",167,25,0.1,8,2,0.001,0,0,0,6,6,161,2,2,0
"4376","bt","glm",167,50,0.1,8,2,0.001,0,0,0,5,5,162,3,3,0
"4377","bt","glm",167,100,0.1,8,2,0.001,0,0,0,11,11,156,2,2,0
"4378","bt","glm",167,25,0.1,2,8,0.001,0,0,0,4,4,163,11,11,0
"4379","bt","glm",167,50,0.1,2,8,0.001,0,0,0,4,4,163,6,6,0
"4380","bt","glm",167,100,0.1,2,8,0.001,0,0,0,0,0,167,12,10,0
"4381","bt","glm",167,25,0.1,8,2,0.025,0,0,0,9,9,158,1,1,0
"4382","bt","glm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,7,7,0
"4383","bt","glm",167,100,0.1,8,2,0.025,0,0,0,3,3,164,5,5,0
"4384","bt","glm",167,25,0.1,2,8,0.025,0,0,0,2,2,165,20,19,0
"4385","bt","glm",167,50,0.1,2,8,0.025,0,0,0,2,2,165,19,18,0
"4386","bt","glm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,23,21,0
"4387","bt","glm",167,25,0.1,8,2,0.05,0,0,0,7,7,160,11,11,0
"4388","bt","glm",167,50,0.1,8,2,0.05,0,0,0,8,8,159,8,8,0
"4389","bt","glm",167,100,0.1,8,2,0.05,0,0,0,8,8,159,18,17,1
"4390","bt","glm",167,25,0.1,2,8,0.05,0,0,0,3,3,164,30,30,0
"4391","bt","glm",167,50,0.1,2,8,0.05,0,0,0,3,3,164,52,46,0
"4392","bt","glm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,102,76,0
"4393","bt","glm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,20,19,1
"4394","bt","glm",167,50,0.1,8,2,0.075,0,0,0,6,6,161,41,39,2
"4395","bt","glm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,76,67,9
"4396","bt","glm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,70,63,0
"4397","bt","glm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,145,103,0
"4398","bt","glm",167,100,0.1,2,8,0.075,0,0,0,0,0,167,311,143,0
"4399","bt","glm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,47,43,4
"4400","bt","glm",167,50,0.1,8,2,0.1,0,0,0,4,4,163,85,77,8
"4401","bt","glm",167,100,0.1,8,2,0.1,0,0,0,5,5,162,182,133,49
"4402","bt","glm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,128,92,0
"4403","bt","glm",167,50,0.1,2,8,0.1,0,0,0,2,2,165,323,154,0
"4404","bt","glm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,713,167,1
"4405","bt","glm",167,25,0.1,8,2,0.125,0,0,0,6,6,161,92,77,15
"4406","bt","glm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,172,127,45
"4407","bt","glm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,272,161,111
"4408","bt","glm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,264,135,0
"4409","bt","glm",167,50,0.1,2,8,0.125,0,0,0,3,3,164,586,166,0
"4410","bt","glm",167,100,0.1,2,8,0.125,0,0,0,0,0,167,1065,167,34
"4411","bt","glm",167,25,0.1,8,2,0.15,0,0,0,5,5,162,135,109,26
"4412","bt","glm",167,50,0.1,8,2,0.15,0,0,0,6,5,162,236,152,84
"4413","bt","glm",167,100,0.1,8,2,0.15,0,0,0,6,5,162,322,167,155
"4414","bt","glm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,475,162,0
"4415","bt","glm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,900,166,9
"4416","bt","glm",167,100,0.1,2,8,0.15,0,0,0,1,1,166,1270,167,113
"4417","bt","glm",167,25,0.1,8,2,0.175,0,0,0,5,5,162,190,138,52
"4418","bt","glm",167,50,0.1,8,2,0.175,0,0,0,8,8,159,290,164,126
"4419","bt","glm",167,100,0.1,8,2,0.175,0,0,0,4,4,163,333,167,166
"4420","bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,697,166,0
"4421","bt","glm",167,50,0.1,2,8,0.175,0,0,0,0,0,167,1150,167,57
"4422","bt","glm",167,100,0.1,2,8,0.175,0,0,0,0,0,167,1328,167,159
"4423","bt","glm",167,25,0.1,8,2,0.2,0,0,0,4,4,163,250,160,90
"4424","bt","glm",167,50,0.1,8,2,0.2,0,0,0,7,7,160,315,167,148
"4425","bt","glm",167,100,0.1,8,2,0.2,0,0,0,5,5,162,334,167,167
"4426","bt","glm",167,25,0.1,2,8,0.2,0,0,0,2,2,165,939,167,11
"4427","bt","glm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1272,167,110
"4428","bt","glm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"4429","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,17,13,154,6,5,1
"4430","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,9,7,160,0,0,0
"4431","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,12,9,158,4,4,0
"4432","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,4,3,164,9,7,0
"4433","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,6,6,0
"4434","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,4,4,163,17,10,0
"4435","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,18,11,156,7,7,0
"4436","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,5,4,163,8,7,1
"4437","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,4,3,164,4,4,0
"4438","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,3,3,164,14,10,0
"4439","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,5,5,162,21,15,0
"4440","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,20,16,0
"4441","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,4,3,164,5,4,1
"4442","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,9,6,161,21,18,3
"4443","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,6,6,161,30,26,4
"4444","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,5,3,164,54,38,0
"4445","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,61,37,0
"4446","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,105,52,0
"4447","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,5,4,163,30,22,8
"4448","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,16,10,157,47,35,12
"4449","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,5,5,162,88,67,21
"4450","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,3,3,164,87,48,0
"4451","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,3,3,164,125,60,0
"4452","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,275,99,4
"4453","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,21,12,155,47,40,7
"4454","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,7,6,161,86,68,18
"4455","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,6,6,161,185,117,68
"4456","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,137,64,0
"4457","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,0,0,167,347,109,3
"4458","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,4,4,163,713,154,17
"4459","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,6,6,161,89,69,20
"4460","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,15,10,157,165,109,56
"4461","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,9,6,161,271,156,115
"4462","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,0,0,167,307,104,1
"4463","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,4,4,163,627,139,23
"4464","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,4,3,164,1055,164,65
"4465","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,5,5,162,139,92,47
"4466","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,8,8,159,229,134,95
"4467","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,5,4,163,323,167,156
"4468","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,493,130,11
"4469","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,956,164,41
"4470","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,2,2,165,1281,167,140
"4471","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,3,3,164,195,126,69
"4472","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,3,2,165,298,162,136
"4473","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,11,8,159,333,167,166
"4474","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,733,148,27
"4475","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,3,3,164,1159,167,97
"4476","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,0,0,167,1330,167,163
"4477","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,5,5,162,256,150,106
"4478","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,8,7,160,318,165,153
"4479","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,6,6,161,334,167,167
"4480","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,1,1,166,1016,163,60
"4481","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1303,167,144
"4482","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,6,5,162,1336,167,167
"4483","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,38,7,160,3,3,0
"4484","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,38,12,155,2,2,0
"4485","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,2,2,165,6,5,1
"4486","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,3,3,164,13,3,0
"4487","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,4,3,164,9,3,0
"4488","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,2,2,165,44,12,1
"4489","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,9,3,164,10,7,3
"4490","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,21,11,156,12,8,4
"4491","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,28,8,159,8,5,3
"4492","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,4,3,164,35,12,1
"4493","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,4,3,164,30,9,0
"4494","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,4,3,164,32,10,1
"4495","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,3,2,165,17,12,5
"4496","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,2,1,166,26,15,11
"4497","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,10,4,163,43,29,14
"4498","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,3,2,165,55,14,3
"4499","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,5,3,164,75,17,3
"4500","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,1,1,166,158,40,9
"4501","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,16,6,161,29,21,8
"4502","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,21,5,162,69,39,30
"4503","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,9,4,163,111,68,43
"4504","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,5,4,163,118,30,6
"4505","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,4,4,163,243,53,15
"4506","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,452,85,31
"4507","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,16,4,163,77,47,30
"4508","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,15,3,164,105,62,43
"4509","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,2,2,165,200,113,87
"4510","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,5,4,163,250,49,14
"4511","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,2,1,166,429,77,36
"4512","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,2,2,165,806,127,72
"4513","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,18,8,159,106,64,42
"4514","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,20,4,163,192,107,85
"4515","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,28,5,162,295,151,144
"4516","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,9,6,161,470,83,36
"4517","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,1,1,166,794,131,65
"4518","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,1,1,166,1143,158,126
"4519","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,11,5,162,158,93,65
"4520","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,15,6,161,257,137,120
"4521","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,12,3,164,322,165,157
"4522","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,4,3,164,584,105,39
"4523","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,2,2,165,1120,158,117
"4524","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,11,9,158,1295,165,157
"4525","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,16,8,159,216,120,96
"4526","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,21,7,160,307,160,147
"4527","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,24,7,160,334,167,167
"4528","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,830,131,76
"4529","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,3,2,165,1217,161,133
"4530","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,2,1,166,1334,167,166
"4531","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,15,5,162,276,143,133
"4532","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,14,5,162,327,165,162
"4533","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,18,6,161,334,167,167
"4534","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,5,4,163,1109,159,111
"4535","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,0,0,167,1315,166,160
"4536","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,12,8,159,1336,167,167
"4537","bt","glm",167,25,0.1,8,2,0.001,0,0,0,9,9,158,1,1,0
"4538","bt","glm",167,50,0.1,8,2,0.001,0,0,0,6,6,161,3,3,0
"4539","bt","glm",167,100,0.1,8,2,0.001,0,0,0,5,5,162,1,1,0
"4540","bt","glm",167,25,0.1,2,8,0.001,0,0,0,4,4,163,6,6,0
"4541","bt","glm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,8,8,0
"4542","bt","glm",167,100,0.1,2,8,0.001,0,0,0,1,1,166,11,10,0
"4543","bt","glm",167,25,0.1,8,2,0.025,0,0,0,5,5,162,3,3,0
"4544","bt","glm",167,50,0.1,8,2,0.025,0,0,0,6,6,161,3,3,0
"4545","bt","glm",167,100,0.1,8,2,0.025,0,0,0,5,5,162,10,9,1
"4546","bt","glm",167,25,0.1,2,8,0.025,0,0,0,0,0,167,13,13,0
"4547","bt","glm",167,50,0.1,2,8,0.025,0,0,0,2,2,165,15,13,0
"4548","bt","glm",167,100,0.1,2,8,0.025,0,0,0,0,0,167,19,19,0
"4549","bt","glm",167,25,0.1,8,2,0.05,0,0,0,4,4,163,11,11,0
"4550","bt","glm",167,50,0.1,8,2,0.05,0,0,0,7,7,160,13,13,0
"4551","bt","glm",167,100,0.1,8,2,0.05,0,0,0,13,11,156,26,23,3
"4552","bt","glm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,26,25,0
"4553","bt","glm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,40,34,0
"4554","bt","glm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,99,81,0
"4555","bt","glm",167,25,0.1,8,2,0.075,0,0,0,4,4,163,18,18,0
"4556","bt","glm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,30,28,2
"4557","bt","glm",167,100,0.1,8,2,0.075,0,0,0,11,11,156,80,71,9
"4558","bt","glm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,62,50,0
"4559","bt","glm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,148,105,0
"4560","bt","glm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,293,139,0
"4561","bt","glm",167,25,0.1,8,2,0.1,0,0,0,4,4,163,48,40,8
"4562","bt","glm",167,50,0.1,8,2,0.1,0,0,0,5,4,163,73,65,8
"4563","bt","glm",167,100,0.1,8,2,0.1,0,0,0,5,5,162,162,120,42
"4564","bt","glm",167,25,0.1,2,8,0.1,0,0,0,3,3,164,162,109,0
"4565","bt","glm",167,50,0.1,2,8,0.1,0,0,0,0,0,167,313,144,0
"4566","bt","glm",167,100,0.1,2,8,0.1,0,0,0,0,0,167,701,167,0
"4567","bt","glm",167,25,0.1,8,2,0.125,0,0,0,7,7,160,66,61,5
"4568","bt","glm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,145,109,36
"4569","bt","glm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,273,162,111
"4570","bt","glm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,283,141,0
"4571","bt","glm",167,50,0.1,2,8,0.125,0,0,0,0,0,167,602,166,0
"4572","bt","glm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1090,167,38
"4573","bt","glm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,119,99,20
"4574","bt","glm",167,50,0.1,8,2,0.15,0,0,0,5,5,162,230,156,74
"4575","bt","glm",167,100,0.1,8,2,0.15,0,0,0,10,10,157,321,166,155
"4576","bt","glm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,463,159,0
"4577","bt","glm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,922,167,8
"4578","bt","glm",167,100,0.1,2,8,0.15,0,0,0,3,3,164,1283,167,122
"4579","bt","glm",167,25,0.1,8,2,0.175,0,0,0,6,6,161,172,131,41
"4580","bt","glm",167,50,0.1,8,2,0.175,0,0,0,8,8,159,294,164,130
"4581","bt","glm",167,100,0.1,8,2,0.175,0,0,0,11,10,157,333,167,166
"4582","bt","glm",167,25,0.1,2,8,0.175,0,0,0,2,2,165,725,167,2
"4583","bt","glm",167,50,0.1,2,8,0.175,0,0,0,3,3,164,1167,167,60
"4584","bt","glm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1334,167,165
"4585","bt","glm",167,25,0.1,8,2,0.2,0,0,0,4,4,163,241,150,91
"4586","bt","glm",167,50,0.1,8,2,0.2,0,0,0,7,7,160,324,167,157
"4587","bt","glm",167,100,0.1,8,2,0.2,0,0,0,5,5,162,334,167,167
"4588","bt","glm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,950,167,5
"4589","bt","glm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1292,167,126
"4590","bt","glm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"4591","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,12,10,157,2,2,0
"4592","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,10,9,158,3,3,0
"4593","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,8,6,161,2,2,0
"4594","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,1,1,166,4,4,0
"4595","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,7,5,0
"4596","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,11,9,0
"4597","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,8,6,161,3,3,0
"4598","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,6,5,162,4,4,0
"4599","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,8,7,160,6,5,1
"4600","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,2,1,166,13,10,0
"4601","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,28,17,0
"4602","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,3,3,164,28,20,0
"4603","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,8,6,161,13,10,3
"4604","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,7,6,161,18,18,0
"4605","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,14,11,156,31,26,5
"4606","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,0,0,167,41,27,0
"4607","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,2,2,165,59,32,0
"4608","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,92,52,0
"4609","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,13,11,156,28,21,7
"4610","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,5,4,163,37,30,7
"4611","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,7,7,160,74,57,17
"4612","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,67,36,0
"4613","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,145,64,1
"4614","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,351,110,2
"4615","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,10,9,158,49,43,6
"4616","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,7,6,161,78,60,18
"4617","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,11,5,162,176,116,60
"4618","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,154,63,0
"4619","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,344,110,2
"4620","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,639,150,17
"4621","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,4,4,163,86,65,21
"4622","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,4,4,163,155,106,49
"4623","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,6,5,162,282,159,123
"4624","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,0,0,167,290,90,4
"4625","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,0,0,167,598,149,16
"4626","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1109,163,87
"4627","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,6,5,162,138,98,40
